"wb2021","year","intervention","x50q30"
"HIC",2030,"Scenario 4",0.0694736094510073
"HIC",2031,"Business as usual",0.0778824609291504
"HIC",2031,"Scenario 1",0.0759211339650128
"HIC",2031,"Scenario 2",0.0743131264965543
"HIC",2031,"Scenario 3",0.0719207169823507
"HIC",2031,"Scenario 4",0.0680074685653679
"HIC",2032,"Business as usual",0.07781793396704
"HIC",2032,"Scenario 1",0.0755811183982835
"HIC",2032,"Scenario 2",0.0737226343915177
"HIC",2032,"Scenario 3",0.0709778842609642
"HIC",2032,"Scenario 4",0.0666775819127357
"HIC",2033,"Business as usual",0.0777299675052832
"HIC",2033,"Scenario 1",0.0752084154643016
"HIC",2033,"Scenario 2",0.0730824309833578
"HIC",2033,"Scenario 3",0.0699835767574769
"HIC",2033,"Scenario 4",0.0654826879230809
"HIC",2034,"Business as usual",0.0776701074800533
"HIC",2034,"Scenario 1",0.0748552815776191
"HIC",2034,"Scenario 2",0.0724437114248008
"HIC",2034,"Scenario 3",0.0689820212625056
"HIC",2034,"Scenario 4",0.0643917713257495
"HIC",2035,"Business as usual",0.0775303502850944
"HIC",2035,"Scenario 1",0.0744180978938379
"HIC",2035,"Scenario 2",0.0717065156164541
"HIC",2035,"Scenario 3",0.0678805431550368
"HIC",2035,"Scenario 4",0.063267373613719
"HIC",2036,"Business as usual",0.0774962291025866
"HIC",2036,"Scenario 1",0.0740728387705784
"HIC",2036,"Scenario 2",0.0710437718299405
"HIC",2036,"Scenario 3",0.0668650574105429
"HIC",2036,"Scenario 4",0.0623470688062884
"HIC",2037,"Business as usual",0.0775339769981729
"HIC",2037,"Scenario 1",0.0737908787455958
"HIC",2037,"Scenario 2",0.0704258745640467
"HIC",2037,"Scenario 3",0.0659505737400068
"HIC",2037,"Scenario 4",0.0615549529832692
"HIC",2038,"Business as usual",0.0776251822845918
"HIC",2038,"Scenario 1",0.0736586752889291
"HIC",2038,"Scenario 2",0.0699596848989879
"HIC",2038,"Scenario 3",0.0652874777305033
"HIC",2038,"Scenario 4",0.0609618684263092
"HIC",2039,"Business as usual",0.0777969453207566
"HIC",2039,"Scenario 1",0.0736521541887466
"HIC",2039,"Scenario 2",0.0696209210582367
"HIC",2039,"Scenario 3",0.0647852485121968
"HIC",2039,"Scenario 4",0.0604958595918017
"HIC",2040,"Business as usual",0.077897910626663
"HIC",2040,"Scenario 1",0.0735837000370156
"HIC",2040,"Scenario 2",0.0692244312789312
"HIC",2040,"Scenario 3",0.0642522239459408
"HIC",2040,"Scenario 4",0.0599756070057553
"HIC",2041,"Business as usual",0.0781626872907804
"HIC",2041,"Scenario 1",0.0736718824932486
"HIC",2041,"Scenario 2",0.0689694618433967
"HIC",2041,"Scenario 3",0.063869675713534
"HIC",2041,"Scenario 4",0.0596165292252765
"HIC",2042,"Business as usual",0.07847170419172
"HIC",2042,"Scenario 1",0.0738712313248746
"HIC",2042,"Scenario 2",0.0688124035342089
"HIC",2042,"Scenario 3",0.0636273654155602
"HIC",2042,"Scenario 4",0.0594139664655573
"HIC",2043,"Business as usual",0.0788547243769808
"HIC",2043,"Scenario 1",0.0741722074437127
"HIC",2043,"Scenario 2",0.0687562228132412
"HIC",2043,"Scenario 3",0.063527994436304
"HIC",2043,"Scenario 4",0.0593410444148396
"HIC",2044,"Business as usual",0.0792444284565974
"HIC",2044,"Scenario 1",0.0745058529986088
"HIC",2044,"Scenario 2",0.0687417808776546
"HIC",2044,"Scenario 3",0.0634903600898794
"HIC",2044,"Scenario 4",0.0593330599881503
"HIC",2045,"Business as usual",0.0795998177525858
"HIC",2045,"Scenario 1",0.0748115479928372
"HIC",2045,"Scenario 2",0.068698115739957
"HIC",2045,"Scenario 3",0.063429813927335
"HIC",2045,"Scenario 4",0.0593160186277463
"HIC",2046,"Business as usual",0.0799756906471473
"HIC",2046,"Scenario 1",0.0751376346461986
"HIC",2046,"Scenario 2",0.0686666083959844
"HIC",2046,"Scenario 3",0.0633820131639025
"HIC",2046,"Scenario 4",0.0593377169910516
"HIC",2047,"Business as usual",0.0805542426664166
"HIC",2047,"Scenario 1",0.0756592819210139
"HIC",2047,"Scenario 2",0.0688201408232429
"HIC",2047,"Scenario 3",0.0635245491052602
"HIC",2047,"Scenario 4",0.0595487666089755
"HIC",2048,"Business as usual",0.0812592294573578
"HIC",2048,"Scenario 1",0.076310121628176
"HIC",2048,"Scenario 2",0.0690912231536192
"HIC",2048,"Scenario 3",0.0638369247231622
"HIC",2048,"Scenario 4",0.0598965966563351
"HIC",2049,"Business as usual",0.0819710246502925
"HIC",2049,"Scenario 1",0.0769796748174472
"HIC",2049,"Scenario 2",0.0693761721696673
"HIC",2049,"Scenario 3",0.0642031414757163
"HIC",2049,"Scenario 4",0.0602903091990939
"HIC",2050,"Business as usual",0.0825630848611116
"HIC",2050,"Scenario 1",0.0775419828252942
"HIC",2050,"Scenario 2",0.0695568806130232
"HIC",2050,"Scenario 3",0.0644777252186087
"HIC",2050,"Scenario 4",0.0606304062674367
"LIC",2017,"Business as usual",0.278947149250362
"LIC",2017,"Scenario 1",0.278947149250362
"LIC",2017,"Scenario 2",0.278947149250362
"LIC",2017,"Scenario 3",0.278947149250362
"LIC",2017,"Scenario 4",0.278947149250362
"LIC",2018,"Business as usual",0.2764337998618
"LIC",2018,"Scenario 1",0.2764337998618
"LIC",2018,"Scenario 2",0.2764337998618
"LIC",2018,"Scenario 3",0.2764337998618
"LIC",2018,"Scenario 4",0.2764337998618
"LIC",2019,"Business as usual",0.277030324593498
"LIC",2019,"Scenario 1",0.277030324593498
"LIC",2019,"Scenario 2",0.277030324593498
"LIC",2019,"Scenario 3",0.277030324593498
"LIC",2019,"Scenario 4",0.277030324593498
"LIC",2020,"Business as usual",0.276662009184104
"LIC",2020,"Scenario 1",0.276662009184104
"LIC",2020,"Scenario 2",0.276662009184104
"LIC",2020,"Scenario 3",0.276662009184104
"LIC",2020,"Scenario 4",0.276662009184104
"LIC",2021,"Business as usual",0.27531163267897
"LIC",2021,"Scenario 1",0.27531163267897
"LIC",2021,"Scenario 2",0.27531163267897
"LIC",2021,"Scenario 3",0.27531163267897
"LIC",2021,"Scenario 4",0.27531163267897
"LIC",2022,"Business as usual",0.27391857836513
"LIC",2022,"Scenario 1",0.27391857836513
"LIC",2022,"Scenario 2",0.27391857836513
"LIC",2022,"Scenario 3",0.27391857836513
"LIC",2022,"Scenario 4",0.27391857836513
"LIC",2023,"Business as usual",0.272950708487264
"LIC",2023,"Scenario 1",0.272908952546645
"LIC",2023,"Scenario 2",0.272586337167375
"LIC",2023,"Scenario 3",0.272544107916988
"LIC",2023,"Scenario 4",0.272169928820579
"LIC",2024,"Business as usual",0.272038593393979
"LIC",2024,"Scenario 1",0.271931148155701
"LIC",2024,"Scenario 2",0.271223030687481
"LIC",2024,"Scenario 3",0.271086863126613
"LIC",2024,"Scenario 4",0.27020268659115
"LIC",2025,"Business as usual",0.271969679919465
"LIC",2025,"Scenario 1",0.271779157715702
"LIC",2025,"Scenario 2",0.270632031749895
"LIC",2025,"Scenario 3",0.270360490137827
"LIC",2025,"Scenario 4",0.268845750734476
"LIC",2026,"Business as usual",0.270393597549992
"LIC",2026,"Scenario 1",0.270107266132872
"LIC",2026,"Scenario 2",0.26848231762639
"LIC",2026,"Scenario 3",0.268040446340143
"LIC",2026,"Scenario 4",0.265793804883243
"LIC",2027,"Business as usual",0.269105022455346
"LIC",2027,"Scenario 1",0.268709727233844
"LIC",2027,"Scenario 2",0.266562537009842
"LIC",2027,"Scenario 3",0.26591473367331
"LIC",2027,"Scenario 4",0.26282595684515
"LIC",2028,"Business as usual",0.268203981588594
"LIC",2028,"Scenario 1",0.267686023387602
"LIC",2028,"Scenario 2",0.264969383082914
"LIC",2028,"Scenario 3",0.264078867610273
"LIC",2028,"Scenario 4",0.260031422535637
"LIC",2029,"Business as usual",0.267537515265532
"LIC",2029,"Scenario 1",0.266883750587611
"LIC",2029,"Scenario 2",0.263550108259446
"LIC",2029,"Scenario 3",0.262380026967355
"LIC",2029,"Scenario 4",0.257254998318888
"LIC",2030,"Business as usual",0.267239034032876
"LIC",2030,"Scenario 1",0.266435564000275
"LIC",2030,"Scenario 2",0.262433749270535
"LIC",2030,"Scenario 3",0.260945319548705
"LIC",2030,"Scenario 4",0.254622686636264
"LIC",2031,"Business as usual",0.266740540597219
"LIC",2031,"Scenario 1",0.265775210889994
"LIC",2031,"Scenario 2",0.261059161126506
"LIC",2031,"Scenario 3",0.259216058711949
"LIC",2031,"Scenario 4",0.25165233268825
"LIC",2032,"Business as usual",0.266334879596227
"LIC",2032,"Scenario 1",0.265194892676799
"LIC",2032,"Scenario 2",0.259713837717836
"LIC",2032,"Scenario 3",0.25747770068391
"LIC",2032,"Scenario 4",0.248718361138497
"LIC",2033,"Business as usual",0.266053125559263
"LIC",2033,"Scenario 1",0.264725379250675
"LIC",2033,"Scenario 2",0.258426216929981
"LIC",2033,"Scenario 3",0.255761233051242
"LIC",2033,"Scenario 4",0.245941339349027
"LIC",2034,"Business as usual",0.265905941409519
"LIC",2034,"Scenario 1",0.264376950504743
"LIC",2034,"Scenario 2",0.257204162329787
"LIC",2034,"Scenario 3",0.254096532457714
"LIC",2034,"Scenario 4",0.243123314952333
"LIC",2035,"Business as usual",0.26587961417263
"LIC",2035,"Scenario 1",0.264135385622925
"LIC",2035,"Scenario 2",0.256031148812041
"LIC",2035,"Scenario 3",0.252463654173237
"LIC",2035,"Scenario 4",0.240235545332344
"LIC",2036,"Business as usual",0.265956736049524
"LIC",2036,"Scenario 1",0.263982684532956
"LIC",2036,"Scenario 2",0.254886421510247
"LIC",2036,"Scenario 3",0.250873950222702
"LIC",2036,"Scenario 4",0.237259362378101
"LIC",2037,"Business as usual",0.266103885001811
"LIC",2037,"Scenario 1",0.263885173829325
"LIC",2037,"Scenario 2",0.253734607082372
"LIC",2037,"Scenario 3",0.24928270228071
"LIC",2037,"Scenario 4",0.234183222781967
"LIC",2038,"Business as usual",0.26630044250984
"LIC",2038,"Scenario 1",0.263822451801004
"LIC",2038,"Scenario 2",0.252554825304568
"LIC",2038,"Scenario 3",0.247734669683155
"LIC",2038,"Scenario 4",0.231036576191312
"LIC",2039,"Business as usual",0.266535861580498
"LIC",2039,"Scenario 1",0.263784616304107
"LIC",2039,"Scenario 2",0.251337411640925
"LIC",2039,"Scenario 3",0.246175524872572
"LIC",2039,"Scenario 4",0.227818707711934
"LIC",2040,"Business as usual",0.266738193943551
"LIC",2040,"Scenario 1",0.26370078369897
"LIC",2040,"Scenario 2",0.250019026676987
"LIC",2040,"Scenario 3",0.244492942768675
"LIC",2040,"Scenario 4",0.224486667289875
"LIC",2041,"Business as usual",0.266867133287543
"LIC",2041,"Scenario 1",0.263543024901447
"LIC",2041,"Scenario 2",0.248584951656563
"LIC",2041,"Scenario 3",0.242672694273098
"LIC",2041,"Scenario 4",0.221062625506637
"LIC",2042,"Business as usual",0.266908817620894
"LIC",2042,"Scenario 1",0.263293331440569
"LIC",2042,"Scenario 2",0.24701394881586
"LIC",2042,"Scenario 3",0.240699107898461
"LIC",2042,"Scenario 4",0.217542972555282
"LIC",2043,"Business as usual",0.266895549159737
"LIC",2043,"Scenario 1",0.262989782990162
"LIC",2043,"Scenario 2",0.245341615219325
"LIC",2043,"Scenario 3",0.238638185039647
"LIC",2043,"Scenario 4",0.213969852452868
"LIC",2044,"Business as usual",0.266803499368846
"LIC",2044,"Scenario 1",0.26261587456782
"LIC",2044,"Scenario 2",0.243560722879827
"LIC",2044,"Scenario 3",0.236488958001178
"LIC",2044,"Scenario 4",0.21036657258011
"LIC",2045,"Business as usual",0.266568548819444
"LIC",2045,"Scenario 1",0.262107089874399
"LIC",2045,"Scenario 2",0.241610924592433
"LIC",2045,"Scenario 3",0.234224200939576
"LIC",2045,"Scenario 4",0.206731414982097
"LIC",2046,"Business as usual",0.266167946680446
"LIC",2046,"Scenario 1",0.261445884801159
"LIC",2046,"Scenario 2",0.23950249761454
"LIC",2046,"Scenario 3",0.231810339602486
"LIC",2046,"Scenario 4",0.203027865007055
"LIC",2047,"Business as usual",0.265604214251705
"LIC",2047,"Scenario 1",0.260633584078619
"LIC",2047,"Scenario 2",0.237226373473096
"LIC",2047,"Scenario 3",0.229286327839403
"LIC",2047,"Scenario 4",0.19926099716136
"LIC",2048,"Business as usual",0.264946487788646
"LIC",2048,"Scenario 1",0.259738109250839
"LIC",2048,"Scenario 2",0.234848495374459
"LIC",2048,"Scenario 3",0.226721159872377
"LIC",2048,"Scenario 4",0.195507845170667
"LIC",2049,"Business as usual",0.264226734912072
"LIC",2049,"Scenario 1",0.258790522445038
"LIC",2049,"Scenario 2",0.232406910121477
"LIC",2049,"Scenario 3",0.224126826266098
"LIC",2049,"Scenario 4",0.191819584899899
"LIC",2050,"Business as usual",0.263359681701769
"LIC",2050,"Scenario 1",0.257708353685443
"LIC",2050,"Scenario 2",0.229818549277254
"LIC",2050,"Scenario 3",0.221442231994469
"LIC",2050,"Scenario 4",0.188104888974265
"LMIC",2017,"Business as usual",0.265604735972654
"LMIC",2017,"Scenario 1",0.265604735972654
"LMIC",2017,"Scenario 2",0.265604735972654
"LMIC",2017,"Scenario 3",0.265604735972654
"LMIC",2017,"Scenario 4",0.265604735972654
"LMIC",2018,"Business as usual",0.261202359368842
"LMIC",2018,"Scenario 1",0.261202359368842
"LMIC",2018,"Scenario 2",0.261202359368842
"LMIC",2018,"Scenario 3",0.261202359368842
"LMIC",2018,"Scenario 4",0.261202359368842
"LMIC",2019,"Business as usual",0.261043984545499
"LMIC",2019,"Scenario 1",0.261043984545499
"LMIC",2019,"Scenario 2",0.261043984545499
"LMIC",2019,"Scenario 3",0.261043984545499
"LMIC",2019,"Scenario 4",0.261043984545499
"LMIC",2020,"Business as usual",0.260502995700138
"LMIC",2020,"Scenario 1",0.260502995700138
"LMIC",2020,"Scenario 2",0.260502995700138
"LMIC",2020,"Scenario 3",0.260502995700138
"LMIC",2020,"Scenario 4",0.260502995700138
"LMIC",2021,"Business as usual",0.259386674429029
"LMIC",2021,"Scenario 1",0.259386674429029
"LMIC",2021,"Scenario 2",0.259386674429029
"LMIC",2021,"Scenario 3",0.259386674429029
"LMIC",2021,"Scenario 4",0.259386674429029
"LMIC",2022,"Business as usual",0.258077519375265
"LMIC",2022,"Scenario 1",0.258077519375265
"LMIC",2022,"Scenario 2",0.258077519375265
"LMIC",2022,"Scenario 3",0.258077519375265
"LMIC",2022,"Scenario 4",0.258077519375265
"LMIC",2023,"Business as usual",0.257561785214055
"LMIC",2023,"Scenario 1",0.257455299398394
"LMIC",2023,"Scenario 2",0.257131230172475
"LMIC",2023,"Scenario 3",0.257034286340221
"LMIC",2023,"Scenario 4",0.256603913016937
"LMIC",2024,"Business as usual",0.257293162395698
"LMIC",2024,"Scenario 1",0.257058835044239
"LMIC",2024,"Scenario 2",0.256358664994824
"LMIC",2024,"Scenario 3",0.256118079444812
"LMIC",2024,"Scenario 4",0.255138084911018
"LMIC",2025,"Business as usual",0.257576673783278
"LMIC",2025,"Scenario 1",0.257195769496666
"LMIC",2025,"Scenario 2",0.256070850612211
"LMIC",2025,"Scenario 3",0.255644764228534
"LMIC",2025,"Scenario 4",0.254000873821122
"LMIC",2026,"Business as usual",0.257188110084599
"LMIC",2026,"Scenario 1",0.256646002007531
"LMIC",2026,"Scenario 2",0.255055179026816
"LMIC",2026,"Scenario 3",0.254406516286787
"LMIC",2026,"Scenario 4",0.251994795659106
"LMIC",2027,"Business as usual",0.257222300485741
"LMIC",2027,"Scenario 1",0.256502867363159
"LMIC",2027,"Scenario 2",0.254400603204358
"LMIC",2027,"Scenario 3",0.25349076819117
"LMIC",2027,"Scenario 4",0.25019893222669
"LMIC",2028,"Business as usual",0.257400564056234
"LMIC",2028,"Scenario 1",0.256488754088607
"LMIC",2028,"Scenario 2",0.253830017924134
"LMIC",2028,"Scenario 3",0.25262108622285
"LMIC",2028,"Scenario 4",0.248336201889865
"LMIC",2029,"Business as usual",0.257543328261586
"LMIC",2029,"Scenario 1",0.256425367149777
"LMIC",2029,"Scenario 2",0.253166750305834
"LMIC",2029,"Scenario 3",0.251621525808344
"LMIC",2029,"Scenario 4",0.246241315172066
"LMIC",2030,"Business as usual",0.257824289535667
"LMIC",2030,"Scenario 1",0.256485175389043
"LMIC",2030,"Scenario 2",0.252579898424113
"LMIC",2030,"Scenario 3",0.250659156013931
"LMIC",2030,"Scenario 4",0.244076009482893
"LMIC",2031,"Business as usual",0.257910594720637
"LMIC",2031,"Scenario 1",0.256335370137671
"LMIC",2031,"Scenario 2",0.251739402207981
"LMIC",2031,"Scenario 3",0.249412086788928
"LMIC",2031,"Scenario 4",0.241588198466663
"LMIC",2032,"Business as usual",0.258005636991358
"LMIC",2032,"Scenario 1",0.25617953487135
"LMIC",2032,"Scenario 2",0.250845763105918
"LMIC",2032,"Scenario 3",0.248078004269313
"LMIC",2032,"Scenario 4",0.239226958787539
"LMIC",2033,"Business as usual",0.258123975606523
"LMIC",2033,"Scenario 1",0.256031854660024
"LMIC",2033,"Scenario 2",0.249911797078149
"LMIC",2033,"Scenario 3",0.246664875757457
"LMIC",2033,"Scenario 4",0.23676505064772
"LMIC",2034,"Business as usual",0.258205651875219
"LMIC",2034,"Scenario 1",0.255833339787911
"LMIC",2034,"Scenario 2",0.248880451029506
"LMIC",2034,"Scenario 3",0.245127682647613
"LMIC",2034,"Scenario 4",0.234127622681155
"LMIC",2035,"Business as usual",0.258294866531962
"LMIC",2035,"Scenario 1",0.255627851125013
"LMIC",2035,"Scenario 2",0.247796149998367
"LMIC",2035,"Scenario 3",0.243522629031488
"LMIC",2035,"Scenario 4",0.231411802179618
"LMIC",2036,"Business as usual",0.258340000652222
"LMIC",2036,"Scenario 1",0.25536380601373
"LMIC",2036,"Scenario 2",0.246605879583091
"LMIC",2036,"Scenario 3",0.241976186581988
"LMIC",2036,"Scenario 4",0.228541060222647
"LMIC",2037,"Business as usual",0.258297524256641
"LMIC",2037,"Scenario 1",0.254997717601573
"LMIC",2037,"Scenario 2",0.245265607728619
"LMIC",2037,"Scenario 3",0.240270917232253
"LMIC",2037,"Scenario 4",0.22547413455227
"LMIC",2038,"Business as usual",0.258131848211439
"LMIC",2038,"Scenario 1",0.254494607989486
"LMIC",2038,"Scenario 2",0.243741244268664
"LMIC",2038,"Scenario 3",0.238376200137088
"LMIC",2038,"Scenario 4",0.222157411743625
"LMIC",2039,"Business as usual",0.257864775697744
"LMIC",2039,"Scenario 1",0.253876036713044
"LMIC",2039,"Scenario 2",0.242053225170371
"LMIC",2039,"Scenario 3",0.236328129509282
"LMIC",2039,"Scenario 4",0.218609984042231
"LMIC",2040,"Business as usual",0.257505742649981
"LMIC",2040,"Scenario 1",0.25315122867827
"LMIC",2040,"Scenario 2",0.240210486450469
"LMIC",2040,"Scenario 3",0.234124085223316
"LMIC",2040,"Scenario 4",0.214844703061786
"LMIC",2041,"Business as usual",0.257121819248506
"LMIC",2041,"Scenario 1",0.252386411671091
"LMIC",2041,"Scenario 2",0.238276958968977
"LMIC",2041,"Scenario 3",0.231813467173487
"LMIC",2041,"Scenario 4",0.211029177972121
"LMIC",2042,"Business as usual",0.256694683147389
"LMIC",2042,"Scenario 1",0.25158231003334
"LMIC",2042,"Scenario 2",0.236262580898103
"LMIC",2042,"Scenario 3",0.229421218106736
"LMIC",2042,"Scenario 4",0.207205147299449
"LMIC",2043,"Business as usual",0.256228641982517
"LMIC",2043,"Scenario 1",0.250742257409934
"LMIC",2043,"Scenario 2",0.23416915665263
"LMIC",2043,"Scenario 3",0.226968592107747
"LMIC",2043,"Scenario 4",0.203364558231568
"LMIC",2044,"Business as usual",0.255795529459018
"LMIC",2044,"Scenario 1",0.249937498770638
"LMIC",2044,"Scenario 2",0.232064720455388
"LMIC",2044,"Scenario 3",0.22453511807936
"LMIC",2044,"Scenario 4",0.199596409861309
"LMIC",2045,"Business as usual",0.255446321397208
"LMIC",2045,"Scenario 1",0.249221549915438
"LMIC",2045,"Scenario 2",0.230004052923236
"LMIC",2045,"Scenario 3",0.222159503342503
"LMIC",2045,"Scenario 4",0.195956107838392
"LMIC",2046,"Business as usual",0.255200435617612
"LMIC",2046,"Scenario 1",0.248615831723698
"LMIC",2046,"Scenario 2",0.228016494293496
"LMIC",2046,"Scenario 3",0.219849399880007
"LMIC",2046,"Scenario 4",0.192439316911025
"LMIC",2047,"Business as usual",0.255104906588463
"LMIC",2047,"Scenario 1",0.248186873787024
"LMIC",2047,"Scenario 2",0.226237243967928
"LMIC",2047,"Scenario 3",0.217611553201691
"LMIC",2047,"Scenario 4",0.189036800141079
"LMIC",2048,"Business as usual",0.255067317079448
"LMIC",2048,"Scenario 1",0.247821717299114
"LMIC",2048,"Scenario 2",0.22448720981445
"LMIC",2048,"Scenario 3",0.215457554280303
"LMIC",2048,"Scenario 4",0.18571637377988
"LMIC",2049,"Business as usual",0.25505583115648
"LMIC",2049,"Scenario 1",0.247489525444342
"LMIC",2049,"Scenario 2",0.222735573868367
"LMIC",2049,"Scenario 3",0.213371518766929
"LMIC",2049,"Scenario 4",0.182500718833104
"LMIC",2050,"Business as usual",0.255006896169243
"LMIC",2050,"Scenario 1",0.247127612703294
"LMIC",2050,"Scenario 2",0.220924605818548
"LMIC",2050,"Scenario 3",0.211288976266695
"LMIC",2050,"Scenario 4",0.179361019105638
"UMIC",2017,"Business as usual",0.21276232716663
"UMIC",2017,"Scenario 1",0.21276232716663
"UMIC",2017,"Scenario 2",0.21276232716663
"UMIC",2017,"Scenario 3",0.21276232716663
"UMIC",2017,"Scenario 4",0.21276232716663
"UMIC",2018,"Business as usual",0.206193188261469
"UMIC",2018,"Scenario 1",0.206193188261469
"UMIC",2018,"Scenario 2",0.206193188261469
"UMIC",2018,"Scenario 3",0.206193188261469
"UMIC",2018,"Scenario 4",0.206193188261469
"UMIC",2019,"Business as usual",0.204882059917823
"UMIC",2019,"Scenario 1",0.204882059917823
"UMIC",2019,"Scenario 2",0.204882059917823
"UMIC",2019,"Scenario 3",0.204882059917823
"UMIC",2019,"Scenario 4",0.204882059917823
"UMIC",2020,"Business as usual",0.202034271484488
"UMIC",2020,"Scenario 1",0.202034271484488
"UMIC",2020,"Scenario 2",0.202034271484488
"UMIC",2020,"Scenario 3",0.202034271484488
"UMIC",2020,"Scenario 4",0.202034271484488
"UMIC",2021,"Business as usual",0.198553128591543
"UMIC",2021,"Scenario 1",0.198553128591543
"UMIC",2021,"Scenario 2",0.198553128591543
"UMIC",2021,"Scenario 3",0.198553128591543
"UMIC",2021,"Scenario 4",0.198553128591543
"UMIC",2022,"Business as usual",0.195461087579327
"UMIC",2022,"Scenario 1",0.195461087579327
"UMIC",2022,"Scenario 2",0.195461087579327
"UMIC",2022,"Scenario 3",0.195461087579327
"UMIC",2022,"Scenario 4",0.195461087579327
"UMIC",2023,"Business as usual",0.193715589208215
"UMIC",2023,"Scenario 1",0.193543615348735
"UMIC",2023,"Scenario 2",0.193265713431127
"UMIC",2023,"Scenario 3",0.19309582269674
"UMIC",2023,"Scenario 4",0.192640382199347
"UMIC",2024,"Business as usual",0.192234851878588
"UMIC",2024,"Scenario 1",0.191859714089816
"UMIC",2024,"Scenario 2",0.191243032373155
"UMIC",2024,"Scenario 3",0.190855574232715
"UMIC",2024,"Scenario 4",0.18981939766075
"UMIC",2025,"Business as usual",0.192004475023352
"UMIC",2025,"Scenario 1",0.191401655975597
"UMIC",2025,"Scenario 2",0.190394129847972
"UMIC",2025,"Scenario 3",0.18975015964387
"UMIC",2025,"Scenario 4",0.188022775799072
"UMIC",2026,"Business as usual",0.190919623019461
"UMIC",2026,"Scenario 1",0.190073897875767
"UMIC",2026,"Scenario 2",0.188637280995447
"UMIC",2026,"Scenario 3",0.187707849016452
"UMIC",2026,"Scenario 4",0.185201731129435
"UMIC",2027,"Business as usual",0.189781330239427
"UMIC",2027,"Scenario 1",0.18867953752379
"UMIC",2027,"Scenario 2",0.18677643588274
"UMIC",2027,"Scenario 3",0.185534158003167
"UMIC",2027,"Scenario 4",0.182163274538754
"UMIC",2028,"Business as usual",0.189044402292951
"UMIC",2028,"Scenario 1",0.187670500524536
"UMIC",2028,"Scenario 2",0.185258947993153
"UMIC",2028,"Scenario 3",0.183672875201316
"UMIC",2028,"Scenario 4",0.179342560296445
